treatment,response,cov1,cov2,cov3
1,4.371384461,0.463942612,0.695339538,-0.271266189
1,2.938386593,0.147783769,-0.740284076,0.157941678
1,4.063125371,-0.254334578,0.315844811,0.21391073
1,3.572140501,-1.331540814,0.124000975,0.041637108
1,2.694358229,-1.703218991,0.444562464,0.012851387
1,3.476112029,1.700128232,-0.319001561,0.220258977
1,4.365706841,1.270919788,-0.298084278,0.775571808
1,5.11574845,-0.71328194,1.239064025,0.953082912
0,-3.643481617,-1.198236858,0.403728434,-1.450402186
1,2.405741759,-0.252706042,1.410571849,-0.13426161
0,1.445337934,0.594425518,0.803957824,0.388792958
1,4.813693729,0.205057648,1.134867963,-0.189958802
0,2.417309881,0.484318904,1.244874801,1.1462233
1,5.816979934,-1.014563248,2.032381361,2.123542646
1,1.729808027,-0.370105285,0.587173615,-0.217148698
1,1.82950638,0.72097725,-0.291336175,-0.054893754
0,2.654534522,1.04941819,-0.095215832,-0.878099023
0,1.407486645,0.947688616,0.305617058,0.072630196
1,-0.864833101,0.141070802,1.892424114,-0.336948518
1,6.52601152,-0.641723214,0.373758963,1.112173921
1,2.155281269,-0.424867788,0.126247836,-0.568608692
1,1.144231776,-0.242474828,-0.615153097,-0.638550352
1,-1.429115892,-0.075096142,-2.183591266,-0.297907081
1,3.347155966,-0.194020868,-0.077807694,-0.955991036
1,3.115331082,-0.543121908,-0.169634475,0.219256864
0,1.666431212,0.640916542,-0.120330543,-0.52478643
0,-1.97475492,-0.297008867,-1.864500882,0.770561904
0,-4.670063198,-0.140858258,-1.551717585,-2.02856283
1,1.886795039,-0.499552382,0.428571771,-0.824916604
1,2.486479112,1.193001871,-0.988607191,0.090676059
0,2.659372761,1.242906284,-0.031413245,-1.495279996
1,1.938098951,-0.215203448,-0.329488063,-0.016974422
1,5.492954807,1.578596908,0.548306492,-1.460847047
0,-1.109459051,-1.916485229,1.279547116,-0.290965841
0,-6.503690462,-1.286861717,-1.05102877,-1.794906616
1,4.432583574,-1.484575863,-0.051122657,0.305059721
1,0.311912246,-0.395237539,-1.289189936,-0.250468794
1,-0.029683915,0.702053349,-1.463498786,-0.457949223
1,0.402685768,0.801240355,-0.940098164,1.191220177
1,1.398198618,0.70210514,-1.078499315,-0.530627183
1,4.736928294,0.937762414,-0.580286888,0.043792531
1,5.020974173,0.046086209,1.509292904,0.260774787
1,3.982480965,0.381421292,0.84796056,0.028829487
0,1.065302547,0.116120078,0.910913939,-0.768063719
1,7.005808268,-2.160149688,0.259025053,0.903066073
1,2.438331984,0.36513817,2.260145183,0.077335653
1,4.828344908,1.307667534,1.482773361,-1.16043848
1,6.456557844,2.758497944,-1.032871265,-1.135886265
1,2.345893354,0.25662631,-0.191411675,-1.241489293
1,1.189937557,0.446487715,-1.099790916,-1.143349701
1,4.775438115,1.277223654,-0.361657852,-1.479190881
1,1.704894656,0.444409094,-0.55350791,-0.764059717
1,-2.427622181,0.934599908,-2.573560241,-0.175410372
1,6.829668994,0.072124607,0.431711391,1.575239062
1,4.629170555,0.312536531,-0.515133297,2.742138626
1,-0.749646835,0.681390832,-1.606628039,-0.287378962
1,2.362606421,-0.024038063,-0.60166951,-0.207129578
0,1.635104996,-0.462694285,0.914899239,0.608866127
0,-0.289423089,-1.156613509,-1.596454255,0.912575051
1,3.371654614,0.333861432,-0.089087829,0.509869781
1,2.603995643,-1.238343411,0.441594932,-0.70390183
1,3.618909242,0.159756449,-0.178687223,0.706954309
0,2.300289054,-0.660403966,-0.53255035,0.632398759
1,5.465856712,0.942761881,0.656199664,0.059560522
0,0.679240675,0.125555332,0.55580109,-0.830848484
0,-0.335726712,-0.187623287,0.163833994,-1.226513098
1,5.634797951,1.244370657,-0.443935506,0.074787251
1,1.192485884,1.408427074,0.232512486,1.048408869
1,6.341241106,-0.801788822,0.415088836,0.633332899
0,-0.262772066,-0.115016005,1.302385276,-0.222416182
1,-2.78140078,-0.136701281,-2.103217325,-1.060802126
0,2.771507445,1.541381481,1.238874168,-0.907365092
1,-2.342168668,0.73487678,-1.787056815,-1.692851666
1,2.162322471,-1.342636932,-0.173042983,0.090731449
1,2.253129795,-0.508427464,-0.878594164,0.0152941
0,-1.075018443,-0.779226199,0.202089528,-0.544485849
1,1.727137875,0.698695756,-1.061182151,-2.142590553
0,3.212549049,1.252457296,-1.105871366,-3.187173146
1,7.976790918,-0.46260078,0.305469904,1.886348062
0,1.339415799,-1.25971978,0.591707501,0.757470377
1,4.586239314,0.398162708,0.977742179,0.099311901
0,0.437374834,0.283550501,0.165435854,-1.272516268
0,-0.148976345,0.61939758,2.004808955,0.731209687
0,1.051322365,0.555351179,-0.859679985,0.742626524
0,-3.694191065,-0.835591428,-1.444739893,-0.76623335
1,5.103834975,0.218039645,0.570990512,-0.47606614
1,7.538273702,0.018952927,0.524408992,1.828450055
0,-10.52778477,-1.375430651,-2.477857508,-0.711101237
1,3.295386983,0.766038461,-0.628852606,-1.150983355
1,4.412835326,1.733371042,-0.333468469,-0.925816279
1,5.428072654,1.280930107,0.882214514,-1.461804745
1,7.036579765,-1.620533386,1.101697604,0.96667022
0,-8.289880691,-0.844390425,-1.757925951,-1.261787523
0,1.580672761,0.71383156,0.817883552,-0.283119306
1,3.836753678,-0.373350539,-0.382743714,1.173372945
1,4.514736095,0.180865388,1.245206609,0.356616798
0,-0.345357955,0.022269227,0.243550152,-1.135606765
1,-0.705934537,1.322554873,-1.850672244,-1.069981445
0,3.423648247,-0.663573793,-0.090139317,1.021413231
0,-7.045446308,-0.084170056,-2.374830865,-1.19726168
1,3.892722797,0.771560091,0.607536424,0.65908887
0,-1.756371054,0.170605146,-0.954556086,-1.905170738
1,4.687568392,-1.155825856,0.773745604,0.819152455
1,3.531483417,1.044895924,-0.729681391,0.606300762
0,-2.814294769,0.794318536,2.065150755,-0.463265464
1,3.016910426,-0.411264813,0.759488122,0.907235916
0,0.818868575,0.915278852,1.276556443,0.611554155
1,2.919664611,-1.6333096,-1.341842578,1.325676347
1,4.098351651,0.084806251,0.983538727,0.64855116
0,-4.121840213,-0.652752718,1.586471638,-1.456106753
0,-4.683666777,-1.754445286,-0.482015952,-1.177107956
0,-0.502676908,-0.616165926,-0.548188076,-0.259472651
0,-3.335032615,-0.711747677,0.240657971,-0.91964071
0,1.531291672,-0.826207553,0.980467684,0.354088564
1,6.248102454,-0.925849699,0.141654772,0.775951444
0,2.005906432,-0.314741772,-0.021532506,1.053094517
1,1.706275607,-2.636518513,1.142882254,-0.056163768
1,1.771152258,-0.4145124,-1.248479969,0.103050691
1,1.190757723,0.757182987,-0.796099187,1.242108622
0,4.192937887,-1.312817125,1.531340708,1.128789375
0,1.256349608,-0.786031029,1.143933889,0.508243411
1,4.106133898,-0.326320813,1.039233246,0.345971895
1,0.76573291,1.582700317,-0.677682601,0.653547563
0,-2.908638493,-0.202757278,-0.704752774,-1.582627716
1,4.681017918,-0.305831004,-0.382035282,0.66122359
1,1.772666012,-0.164976075,1.906124342,0.352848845
1,7.271397895,2.412107643,0.290978352,-1.006582999
1,5.99407054,-2.386823874,1.456555164,0.905841006
0,-1.332181952,-1.215014013,0.483842085,-1.277537218
1,3.488335618,1.73476151,-0.210966693,1.761668946
1,-4.896543148,-1.904933481,2.501860193,-1.573598217
0,3.910122839,1.256660984,0.519414484,-3.499466567
1,3.541639551,0.847727791,-0.165263087,-0.7212274
1,10.14763203,-1.570159714,0.634934212,1.632734189
1,4.163455895,-0.692385116,-0.065212252,0.097442963
1,2.033027519,0.137849398,-0.810213516,0.227493337
0,-0.749954892,0.920507187,1.966934715,0.706343474
1,0.462540019,-0.766953973,-1.482686523,0.463487701
0,-3.07898955,0.169817355,1.690709905,-1.59599245
0,0.036886072,0.225290675,-0.500940924,1.756462191
1,2.029634291,-0.783758796,1.726610146,0.501080782
1,1.608829076,0.418419521,-0.71647557,-1.23892505
1,1.866721972,0.37993798,-0.823991376,0.300434728
0,0.39721611,-0.239519366,0.24969167,-1.969445874
1,2.383450549,0.68781263,0.228157165,-0.595965214
0,-1.834222665,0.242656713,-0.693449808,-1.45338524
1,0.160078493,-0.167323542,-0.906728938,-0.416461369
1,4.832459128,-0.766913978,0.197151452,0.622118572
0,1.145557547,-0.146301938,0.221089549,-0.325812045
1,2.284587014,1.175307431,-0.340743707,1.605894426
0,-0.055798588,0.716539078,-0.867944449,-0.854312578
1,4.385443503,-0.001920999,0.670702222,1.146997216
0,2.932367364,-1.266733547,0.568888514,0.414430761
0,-0.078119417,-0.283882526,0.685294112,-0.907363485
1,5.123925078,0.905704574,-0.100456778,-0.542301516
0,-2.61079823,0.545702746,-1.10456986,-2.011158877
1,1.931782319,-0.681158203,-0.499568711,0.061579973
0,-5.817497736,-1.454109053,-0.98383222,-1.398093843
1,2.535243359,-0.315242414,-0.070573111,-1.119254492
0,-0.819859555,0.039857738,0.974634288,-0.31947332
1,5.073134238,-0.514967699,0.394164225,1.580122174
1,6.144424145,-1.167285957,-0.868819152,1.138509798
1,2.679250448,1.176073851,-0.06910173,0.98573424
1,-1.332788195,1.242052611,-1.644729946,-0.180087069
0,1.721417814,-0.724154468,-0.852661078,0.034150408
0,-2.251849128,-0.393738757,-1.198292033,-1.043954007
1,-0.014111349,1.639989561,-1.900703314,-0.017497622
0,1.135560444,-1.105566558,-0.784803578,0.405934717
0,-2.461924879,-1.213690907,-1.853400018,0.223267638
1,-1.546464491,-0.314646007,-1.471955223,-0.902477835
0,-0.405633268,-1.19776307,0.030978534,-1.05277861
0,1.088776269,-0.781611764,-1.410712898,1.727060186
0,0.71787093,-0.615803006,0.641658627,-0.49144909
1,5.358579305,1.921232995,0.906498105,-0.702139931
0,1.701697565,-2.285105307,-0.780750411,-0.138794251
1,1.589016423,0.451547931,-1.325954022,-0.568869385
0,0.19685106,-1.433773944,-0.111365507,-0.094498411
1,2.963085184,1.036799947,0.559442366,-0.372179394
1,4.335828777,1.165302666,0.683696449,-0.306565363
1,4.169582335,-1.087458239,-0.084621367,0.408712403
0,2.954913621,0.865301232,0.622731052,-0.989911973
0,-2.7652191,-1.415274963,-0.57353275,-0.620827157
0,-5.660626655,-0.398829284,2.540154209,-1.539798438
1,3.547106692,-0.078267186,0.006741622,-1.203903317
1,4.789958383,0.868196673,-0.094969604,0.252052118
0,-1.190724545,-0.768840266,1.203466021,0.33602642
1,2.97001875,-1.197558624,0.927674299,-0.451403238
0,-0.720127255,0.572667815,1.901019541,-0.385439415
1,4.417188985,0.365941928,0.889464313,0.701424338
1,7.331692231,-0.18587283,0.414325785,1.098375819
1,2.939343633,0.233046958,-0.86811977,-0.079577986
1,7.300391374,2.640545094,0.188524277,-1.220027181
1,4.550752518,0.075274354,0.35974237,-0.18869996
0,0.586699904,1.285446193,2.040562658,-0.948604037
0,-2.217802476,-1.441944466,-0.391141494,-1.028458249
1,2.067447046,1.033565217,-0.686290516,0.171319112
1,5.249275626,-0.455687383,0.588740246,0.322260071
1,3.840625785,-0.399014952,-0.232017117,-0.246675627
1,3.625936048,0.835745085,0.432200397,1.001378264
0,2.755211841,1.345967319,0.722393452,-0.514441868
1,4.765292594,0.235345193,1.527992273,1.105237463
1,2.935047366,-0.168783406,-0.182350496,-0.203793366
1,3.256814415,0.551321504,-0.666932089,-0.690957697
1,-0.53457954,0.186513631,-1.91691539,0.451570096
1,2.338278178,0.961462682,-0.958275016,0.310166297
1,2.519170408,0.615894621,-0.082642273,1.204893595
0,0.76021498,0.913762308,1.337940399,-0.647075791
1,1.849994405,-0.005485258,1.08073594,-1.435798824
1,4.615372873,0.901500123,0.564244879,-0.294651815
1,2.976184479,1.705591828,0.663399002,1.438006046
1,-0.460339559,2.107113026,0.070618345,1.937993619
1,1.091735038,-0.991937877,1.51792391,-1.072739735
1,-3.540774836,0.714945024,-2.206287179,-0.515050622
1,3.619295033,0.535460609,1.187169305,0.292689313
0,-2.71233772,-0.592861608,-0.281291445,-1.820019768
0,-3.165367269,-0.114128547,2.172949763,-0.295845978
1,4.27250658,0.493244073,0.705659416,1.395042368
0,0.56320373,1.097353321,2.092526153,-0.76401146
0,1.520123421,-0.551255713,-0.057835533,0.446273968
0,-1.720506477,0.500404192,-0.845448336,-1.921901843
1,-3.986800312,-0.380046319,-1.992677305,-0.273829894
1,0.12618667,1.135303281,-1.31004318,0.230732439
1,3.867137821,-0.097433773,0.246497334,-0.32949317
1,-3.281368845,0.420533354,-2.095793144,-0.058639216
0,-0.578468529,-0.615804274,0.726652785,-0.583142139
1,1.480478089,-0.487700809,0.960198065,0.047925842
0,-0.302503231,-2.89383712,-0.574514767,-0.325965938
1,4.744582689,-1.509452056,0.7444575,0.611623419
0,-0.715906956,0.08769241,-0.670636143,-0.723179348
1,4.167106178,2.196516218,-0.451329367,-0.530332414
1,-0.956418931,1.293237365,-1.803334141,-0.102624975
1,4.168181052,1.003935955,0.824051435,-0.192858391
0,-1.879693273,-0.332821662,-1.212286332,-0.327371254
1,-0.937235555,1.4333091,-1.515526181,1.325932244
1,3.184226391,0.590103517,-0.67750068,-0.983355498
1,3.914958451,0.64364519,0.832302496,0.681333493
0,-0.683895703,0.426244778,-0.545219274,-1.523519448
1,-2.343550719,1.70676299,-1.653324936,1.36213777
0,1.803498008,1.067438431,0.063562129,-0.146047151
1,3.167282781,0.296752096,-0.097593838,0.907689979
1,3.953449419,0.532509729,-1.03104456,0.53452432
0,-1.571479925,-0.966150962,1.22477439,-0.812532134
1,4.438370626,-0.678636438,0.771782844,0.68277178
1,4.517769347,1.298896529,0.716939026,-0.180321046
1,2.836949595,1.715483052,1.267518032,0.06931314
1,4.409425448,-0.177671227,0.476409684,0.68597789
0,-2.225955828,-0.422010662,2.006527261,-0.981147678
1,3.308164315,-1.723008646,1.162139665,0.000424917
0,2.074349214,-0.353256241,-0.040949565,-0.075922903
1,4.313679408,-0.449638005,0.457490666,0.512965009
0,3.171836116,-1.017830694,0.127352213,1.810857674
0,-0.391680595,-0.291136666,-0.636247974,-1.464009025
1,-1.242942924,0.029812054,-1.503064432,-1.390374296
1,2.974835732,-0.2737538,-0.30578053,-0.628170422
1,2.372531731,1.311643731,-0.447928644,1.105496916
0,4.005042049,1.359119147,0.731589232,-1.447637316
1,4.325651845,0.446731476,1.087017672,0.487795356
1,2.787141528,-0.670524128,0.395383341,0.109123441
1,3.542121607,1.232891871,-0.571536,-0.882627709
0,-1.96845839,-1.0111365,0.329721361,-1.183558374
0,2.581269066,-1.037828286,0.163930216,-0.07756275
0,-2.852761956,-1.484209168,0.069073316,-0.677302205
0,-1.143888146,-0.542629067,1.799927911,0.008759625
0,1.946053699,-0.659146333,0.769695975,0.139874187
0,-0.359065375,0.893850137,1.448134119,-0.840388195
1,4.64627818,1.627051967,-0.699644347,-0.556031321
1,0.219557055,-0.006936499,-1.646959614,0.38775883
0,-0.809539066,-0.773862999,-0.315709363,-0.827058206
1,4.511123825,1.227812194,0.565256305,-0.402638263
1,3.470284982,0.489879577,-0.65035897,0.679470874
1,2.789975254,-0.179958307,-0.483949104,-0.219549999
1,5.704841833,-0.317314732,0.12564576,0.161019093
1,5.355277968,-0.574854591,-0.215488414,0.758257906
1,4.709441342,0.761249121,0.106602813,0.118100481
1,-4.528221066,0.187259517,-2.3878527,-0.833322911
1,5.806215563,2.41575007,1.316270493,-0.045820996
1,0.699971109,0.713685355,-1.634770377,2.586787548
1,3.116503578,1.281996677,-0.087838682,-0.841310357
0,2.653525549,-1.13143153,0.284055513,0.687042718
0,-1.161600158,0.039429418,2.114108865,0.676099572
0,-1.291713718,-0.132507942,0.844289859,-0.669702621
0,0.806580025,-1.621919904,-1.209168189,0.332595061
0,1.039428816,-1.720439291,-1.05422398,0.882278603
1,3.831194373,0.880872823,-0.175306719,0.9611834
1,1.700018229,1.470372755,1.324930173,0.360822603
1,4.945563954,-0.419226345,-0.365491167,0.794680552
1,3.575861562,0.299184141,0.240444103,1.111091952
0,-0.185265692,-0.350226516,-0.02540381,-1.016351435
1,5.004609703,0.145787979,0.423590148,1.533980728
1,2.223681118,-0.147761394,-0.359493561,-0.286651873
0,-1.096324683,-0.837117149,-1.115578078,-0.285610713
0,-0.789184857,-1.281483565,-1.202565245,0.19442347
1,2.488211481,-0.402076903,-0.693838763,0.637188515
1,4.987465557,-0.106640873,0.80483412,1.514291177
1,3.085714302,0.813034298,0.561977773,-0.153571811
1,4.751881634,-0.42233828,0.060263309,0.768350402
1,3.7203721,-0.34079783,1.389218778,0.710477419
1,2.62183464,0.328733194,0.720832311,0.699629172
1,5.01690376,-0.584623446,0.149188831,0.611722403
1,-1.647620107,0.724997898,-1.914156878,0.419067414
1,3.524345448,0.0265251,-0.82796792,0.938398316
1,2.785562647,0.027398786,1.27695449,0.737691403
1,2.784472466,0.081125089,1.616394132,1.017443124
0,-5.355692903,-1.24016765,-1.677952986,-0.044228807
0,3.558436968,1.134940049,0.447555644,-0.685844372
1,3.496092554,0.465833511,0.09538159,1.055943954
1,3.624455068,-0.076289468,-0.335438291,0.401677495
1,2.287255172,0.521957818,-1.058091837,-0.251388058
1,2.420254746,0.776642632,-0.440067561,-0.070203938
0,3.165273043,-1.322455291,-0.734722805,1.257187584
0,3.672445245,-1.148325842,1.48682595,2.335938354
0,0.430574715,-0.054321024,-0.365501946,-0.101307981
1,1.337656112,-0.766523387,-0.692112468,0.451206026
1,3.582660191,0.846098916,0.415778506,-0.880759769
1,8.242982071,2.392946885,-0.37509311,-1.542829544
0,2.378401759,-1.318592829,-0.331071938,0.638429605
1,2.206074317,0.594743769,-0.819818434,0.412230587
1,4.124250642,-0.194395653,0.249512834,0.759130596
0,0.348793595,0.825861632,1.074126229,-0.50611723
0,1.250896534,-0.143310002,1.05185924,0.891727202
1,-2.19301844,0.739196645,-1.981969442,2.216739687
0,1.530560169,-0.237681741,1.408157499,0.376129967
1,4.746601735,-0.580340478,0.126123964,0.503868897
1,5.128370006,1.176423247,1.326472097,-0.204368025
0,0.926600669,-0.942062541,-0.716432425,0.696560775
1,5.866652256,-1.313723558,0.254049628,0.659584948
0,-2.101714448,-0.708593541,0.702350059,-2.115875192
1,2.981253381,2.9270512,1.16195475,0.48511808
0,1.073725623,-1.225869127,0.968365592,0.069583086
0,0.441984795,-1.316810274,0.356194099,-0.508853434
0,-0.901628631,-1.154570121,1.2041553,-0.639028925
1,4.099063298,0.871225809,0.506279709,0.127694477
1,5.693419665,-0.389653729,-0.023071234,1.769766217
0,-1.178834451,-0.099907166,-0.268223146,-1.477816624
1,-0.545201487,-0.714697292,0.889836842,-0.886160312
1,2.602826936,-1.892602301,-0.852620714,0.833184322
1,6.948958015,-0.475169484,0.265203917,1.112782439
1,4.520143163,0.807479379,-0.313269504,0.559090107
0,2.692312056,-1.630691483,-0.053456846,1.028904555
0,-0.927468806,1.10969707,1.882107358,1.363322324
1,6.140841174,0.105477811,-0.361601569,0.143684862
0,2.999099024,-1.203998768,-0.75488202,1.059060983
0,-2.848540351,-0.263499921,-0.661052529,-1.787144728
1,5.100872438,1.198222272,0.191914614,0.23191678
0,2.188389186,0.560381994,0.690617459,-0.891403863
0,5.57177841,-1.103831669,0.018219248,1.389940054
1,7.47274257,-1.140689314,-0.362917202,1.998376492
0,0.072238763,-0.939441565,0.909308917,-0.114884974
1,2.89760424,1.727588561,-0.471990149,0.588987454
1,-0.072623178,0.350813051,-0.842617047,-0.288980263
1,4.335971759,2.778699886,-0.859406593,-0.152685436
1,-4.560822202,5.485642561,-0.154687967,1.377779821
1,0.095724748,-0.85348617,0.116072834,-0.904407388
1,4.972202764,0.12048107,-0.262536403,2.091004789
1,4.361590538,2.196539815,0.483774471,-0.016908939
1,4.139165116,-0.443365558,0.023569523,1.134357777
0,-0.974969674,1.608294325,2.295042854,0.148818044
